id,ast,blk,dreb,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,ft_pct,fta,ftm,min,oreb,pf,pts,reb,stl,turnover,game_id,player_id,team_id
12547072,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857930,158,7
12547073,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857930,3547258,7
12547074,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857930,257,7
12547075,3,2,6,0.4,5,2,0.5,12,6,0.833,6,5,30,1,4,19,7,0,2,857930,70,2
12547076,10,2,12,0.25,8,2,0.364,22,8,0.917,12,11,35,2,2,29,14,1,2,857930,434,2
12547077,3,0,6,0.25,4,1,0.5,6,3,0.5,2,1,23,2,3,8,8,1,1,857930,219,2
12547078,1,2,0,0.4,5,2,0.571,7,4,,0,0,21,0,4,10,0,0,2,857930,473,2
12547083,1,1,0,0.0,0,0,0.5,2,1,0.0,0,0,03,0,1,2,0,1,0,857930,235,2
12547081,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,03,0,0,0,1,0,0,857930,189,2
12547079,3,0,3,0.444,9,4,0.4,10,4,1.0,3,3,34,2,1,15,5,1,2,857930,420,2
12547080,4,0,3,0.6,5,3,0.5,8,4,0.8,5,4,25,0,2,15,3,0,1,857930,65,2
12552789,1,1,3,0.0,1,0,0.667,3,2,,0,0,21,1,2,4,4,2,1,857944,666925,14
12552790,10,0,7,0.2,5,1,0.526,19,10,0.667,6,4,33,0,0,25,7,0,5,857944,237,14
12552791,0,1,9,0.5,2,1,0.667,12,8,1.0,2,2,28,4,1,19,13,1,1,857944,74,14
12552792,4,1,4,0.333,3,1,0.4,5,2,,0,0,24,0,4,5,4,0,0,857944,45,14
12552793,1,0,2,0.625,8,5,0.5,14,7,0.667,3,2,35,0,3,21,2,0,3,857944,409,14
12552794,1,0,1,0.0,1,0,0.0,1,0,0.0,0,0,03,0,1,0,1,0,0,857944,72,14
12552801,9,1,11,0.5,4,2,0.5,14,7,1.0,2,2,31,0,3,18,11,2,2,857944,472,14
12552798,2,0,3,0.429,7,3,0.563,16,9,1.0,2,2,27,0,1,23,3,1,0,857944,50927,14
12552796,2,0,3,0.0,0,0,1.0,2,2,0.0,1,0,20,2,1,4,5,0,2,857944,166,14
12552795,3,1,1,1.0,2,2,0.6,5,3,,0,0,16,0,2,8,1,0,2,857944,38017697,14
12552799,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,01,0,0,0,0,0,0,857944,38017656,14
12552800,0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,01,0,0,3,0,0,0,857944,38017736,14
12552797,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857944,248,14
12552802,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857944,68,14
12552803,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857944,117,14
12552804,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857944,17553995,14
12552805,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857944,464,14
12552807,0,0,7,0.4,5,2,0.385,13,5,0.667,6,4,37,1,4,16,8,0,1,857944,666656,1
12552806,2,3,7,0.0,5,0,0.389,18,7,0.667,3,2,37,1,3,16,8,0,0,857944,101,1
12552808,1,1,4,,0,0,0.833,6,5,,0,0,28,3,0,10,7,3,1,857944,3547244,1
12552809,6,0,0,0.5,4,2,0.389,18,7,0.0,1,0,35,1,0,16,1,1,1,857944,334,1
12552810,9,0,4,0.25,8,2,0.5,24,12,0.857,7,6,34,1,2,32,5,3,6,857944,490,1
12552811,2,1,3,0.0,3,0,0.429,7,3,1.0,4,4,29,0,3,10,3,1,2,857944,53,1
12552812,0,0,2,0.5,2,1,0.667,3,2,,0,0,15,0,1,5,2,0,1,857944,38017689,1
12552815,1,0,3,0.5,2,1,0.5,2,1,0.0,0,0,06,0,1,3,3,0,0,857944,17896040,1
12554466,3,0,2,0.0,3,0,0.5,10,5,0.0,0,0,20,0,1,10,2,2,0,857945,38017692,27
12554465,1,0,5,0.0,0,0,0.0,0,0,0.0,0,0,14,0,2,0,5,0,2,857945,17895854,27
12554461,3,0,4,0.25,4,1,0.4,10,4,1.0,2,2,27,1,3,11,5,1,2,857945,38017699,27
12554462,5,0,8,0.0,2,0,0.615,13,8,0.667,3,2,34,4,1,18,12,0,2,857945,102,27
12554463,1,0,5,,0,0,0.467,15,7,,0,0,31,2,3,14,7,0,0,857945,666713,27
12554464,5,0,4,0.0,1,0,0.444,18,8,1.0,2,2,30,1,2,18,5,1,1,857945,3547274,27
12554469,4,2,3,0.444,9,4,0.5,14,7,,0,0,29,0,0,18,3,1,3,857945,391,27
12554468,1,0,3,0.667,3,2,0.714,7,5,0.5,2,1,20,0,3,13,3,0,0,857945,305,27
12554470,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,01,0,1,0,1,0,0,857945,666873,27
12554471,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,38017693,27
12554472,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,38017730,27
12554473,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,666682,27
12554474,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,373,27
12554475,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,3547246,27
12554476,2,2,3,0.286,7,2,0.462,26,12,0.5,6,3,39,1,4,29,4,2,6,857945,70,2
12554488,3,4,7,,0,0,0.833,6,5,,0,0,22,4,1,10,11,2,0,857945,476,2
12554481,7,0,2,0.833,6,5,0.667,12,8,1.0,2,2,28,0,1,23,2,0,0,857945,65,2
12554483,0,0,1,0.5,2,1,0.5,4,2,0.5,2,1,12,0,1,6,1,1,1,857945,17896060,2
12554482,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,189,2
12554484,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,235,2
12554485,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,261,2
12554486,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,3547276,2
12554489,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,38017707,2
12554490,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,167,2
12554491,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857945,666692,2
12558159,2,0,2,0.286,7,2,0.333,18,6,0.5,2,1,32,1,3,15,3,0,0,857950,66,15
12558160,0,5,5,0.4,5,2,0.471,17,8,0.5,2,1,29,3,6,19,8,3,2,857950,231,15
12558161,3,0,6,0.0,1,0,0.5,8,4,0.333,3,1,33,3,4,9,9,3,1,857950,3547285,15
12558162,9,1,5,0.571,7,4,0.444,18,8,0.667,6,4,31,1,0,24,6,2,3,857950,3547287,15
12558163,6,0,2,0.333,6,2,0.467,15,7,1.0,5,5,34,0,1,21,2,4,1,857950,249,15
12558164,2,1,1,0.5,4,2,0.5,10,5,0.0,0,0,17,4,1,12,5,0,0,857950,17896067,15
12558166,1,0,0,0.5,2,1,0.333,3,1,1.0,2,2,16,0,1,5,0,1,1,857950,666703,15
12558169,0,0,2,0.25,4,1,0.429,7,3,1.0,2,2,18,0,1,9,2,1,0,857950,17896027,15
12558167,1,0,3,0.5,2,1,0.75,4,3,,0,0,17,0,0,7,3,1,1,857950,38017729,15
12558165,4,0,0,0.0,0,0,0.5,2,1,0.0,0,0,14,1,2,2,1,1,1,857950,38017702,15
12558168,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857950,38017731,15
12558170,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857950,3,15
12558171,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857950,666505,15
12558172,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857950,184,15
12558173,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857950,38017728,15
12558174,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857950,38017732,15
12558175,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,857950,666786,15
12558176,1,2,7,0.25,4,1,0.444,18,8,1.0,4,4,29,1,1,21,8,0,1,857950,297,29
12558177,5,0,8,0.667,6,4,0.778,9,7,1.0,1,1,29,0,4,19,8,0,5,857950,358,29
12558178,4,0,7,0.0,1,0,0.5,6,3,0.6,10,6,24,1,4,12,8,0,3,857950,457,29
12558179,3,0,2,0.4,5,2,0.5,12,6,1.0,3,3,28,0,2,17,2,2,3,857950,100,29
12558180,8,0,0,0.0,2,0,0.333,9,3,1.0,1,1,28,0,2,7,0,1,3,857950,104,29
12558182,4,1,2,1.0,1,1,0.8,5,4,1.0,2,2,17,0,4,11,2,2,2,857950,666400,29
12558187,0,0,0,0.0,2,0,0.6,5,3,0.0,0,0,13,2,0,6,2,0,0,857950,171,29
12558184,3,0,2,0.222,9,2,0.4,15,6,1.0,1,1,27,0,0,15,2,2,1,857950,38,29
12594318,1,1,3,0.5,4,2,0.5,4,2,0.0,0,0,30,0,0,6,3,1,1,858010,68,14
12594316,9,0,7,0.5,10,5,0.615,26,16,0.917,12,11,36,1,1,48,8,0,0,858010,237,14
12594317,0,2,6,0.0,1,0,0.167,6,1,1.0,4,4,18,0,3,6,6,0,0,858010,74,14
12594315,1,0,2,0.5,6,3,0.5,6,3,1.0,2,2,22,0,2,11,2,0,0,858010,45,14
12594319,3,0,2,0.0,1,0,0.333,9,3,0.6,5,3,33,0,3,9,2,0,0,858010,409,14
12594321,1,2,4,0.0,1,0,0.625,8,5,1.0,4,4,24,5,6,14,9,1,0,858010,166,14
12594320,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,05,0,0,0,0,0,0,858010,38017697,14
12594322,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,248,14
12594324,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,38017656,14
12594327,4,0,3,0.0,3,0,0.563,16,9,0.75,8,6,32,2,2,24,5,1,0,858010,472,14
12594326,3,0,1,0.5,2,1,0.75,4,3,0.0,0,0,16,1,2,7,2,1,1,858010,666925,14
12594325,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,38017736,14
12594328,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,117,14
12594329,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,17553995,14
12594330,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,464,14
12594331,0,2,5,0.4,5,2,0.467,15,7,0.5,2,1,30,2,4,17,7,0,2,858010,3547294,11
12594332,4,0,3,0.25,4,1,0.455,11,5,0.75,4,3,28,1,5,14,4,0,1,858010,38017684,11
12594333,6,4,11,1.0,2,2,0.824,17,14,0.6,5,3,37,4,5,33,15,0,2,858010,17896062,11
12594336,1,0,0,0.0,2,0,0.0,4,0,0.0,0,0,10,1,0,0,1,0,0,858010,17896023,11
12594337,0,1,2,1.0,1,1,0.667,6,4,,0,0,20,5,2,9,7,0,1,858010,38017695,11
12594338,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,666564,11
12594340,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,296,11
12594342,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,17895968,11
12594344,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,38017691,11
12594345,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858010,38017665,11
12600128,1,1,3,0.0,1,0,0.625,8,5,,0,0,24,3,3,10,6,1,1,858023,166,14
12600127,1,0,3,0.333,6,2,0.375,8,3,1.0,4,4,27,0,3,12,3,2,0,858023,38017697,14
12600129,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858023,248,14
12600122,3,0,3,0.0,2,0,0.5,4,2,0.0,0,0,22,1,1,4,4,2,0,858023,68,14
12600123,9,1,8,0.222,9,2,0.44,25,11,0.889,9,8,37,0,0,32,8,1,1,858023,237,14
12600124,2,0,3,,0,0,0.571,7,4,,0,0,19,1,1,8,4,0,0,858023,74,14
12600125,2,0,1,0.25,4,1,0.25,4,1,0.0,0,0,27,0,1,3,1,1,0,858023,45,14
12600126,2,0,0,0.0,1,0,0.333,6,2,1.0,1,1,26,0,4,5,0,1,2,858023,409,14
12600133,5,0,7,0.4,5,2,0.471,17,8,0.25,4,1,32,0,1,19,7,1,2,858023,472,14
12600132,1,0,1,0.0,0,0,1.0,2,2,0.0,0,0,11,1,2,4,2,0,0,858023,666925,14
12600131,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858023,38017736,14
12600134,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858023,117,14
12600135,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858023,38017656,14
12600136,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858023,17553995,14
12600137,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858023,464,14
12600138,2,0,6,0.4,5,2,0.353,17,6,0.857,7,6,40,0,1,20,6,0,2,858023,30,26
12600139,0,0,7,0.5,4,2,0.5,6,3,1.0,2,2,37,3,3,10,10,0,0,858023,38017688,26
12600140,1,0,8,0.0,0,0,1.0,7,7,1.0,2,2,31,3,1,16,11,0,2,858023,217,26
12600141,8,1,2,0.375,8,3,0.538,13,7,0.5,2,1,33,1,0,18,3,2,1,858023,221,26
12600142,6,0,3,0.286,7,2,0.565,23,13,0.429,7,3,39,0,0,31,3,1,2,858023,161,26
12600148,2,1,2,0.0,3,0,0.111,9,1,,0,0,11,1,2,2,3,0,2,858023,324,26
12600146,1,2,2,,0,0,0.667,3,2,1.0,2,2,17,3,2,6,5,0,0,858023,314,26
12600147,3,1,0,0.0,1,0,0.333,3,1,1.0,1,1,10,0,2,3,0,0,1,858023,17553994,26
12600145,0,0,3,0.0,1,0,0.6,5,3,1.0,4,4,21,3,3,10,6,0,1,858023,290,26
12600149,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,01,0,0,0,0,0,0,858023,666821,26
12664116,1,0,0,0.0,1,0,0.667,6,4,0.5,2,1,29,0,2,9,0,0,3,858152,475,10
12664117,9,2,9,0.429,7,3,0.462,13,6,1.0,2,2,32,0,3,17,9,0,2,858152,185,10
12664118,0,0,4,,0,0,0.667,6,4,0.5,4,2,19,3,5,10,7,2,0,858152,282,10
12664119,3,0,2,0.333,6,2,0.364,11,4,1.0,4,4,31,0,1,14,2,0,2,858152,443,10
12664120,7,0,6,0.333,6,2,0.636,11,7,1.0,5,5,26,0,2,21,6,0,0,858152,115,10
12664121,2,0,2,0.6,5,3,0.714,7,5,,0,0,24,0,2,13,2,2,2,858152,131,10
12664122,1,0,3,0.333,3,1,0.167,6,1,,0,0,27,0,3,3,3,0,4,858152,666848,10
12664123,3,2,3,0.5,2,1,0.857,7,6,0.5,2,1,16,2,1,14,5,1,0,858152,187,10
12664124,1,1,2,0.25,4,1,0.545,11,6,,0,0,20,0,3,13,2,0,1,858152,17553979,10
12664125,6,0,2,1.0,1,1,0.5,4,2,0.0,0,0,18,0,2,5,2,1,0,858152,666676,10
12664126,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858152,38017704,10
12664127,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858152,17553992,10
12664128,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858152,3547240,10
12664129,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858152,224,10
12664130,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858152,7155648,10
12664131,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858152,38017712,10
12664132,4,0,0,0.0,4,0,0.417,12,5,0.5,4,2,27,1,5,12,1,1,1,858152,3547258,7
12664133,2,0,5,0.429,7,3,0.455,11,5,0.833,6,5,34,4,1,18,9,1,2,858152,158,7
12664134,1,1,4,,0,0,0.8,5,4,0.667,3,2,30,3,3,10,7,4,0,858152,379,7
12664135,2,0,4,0.5,10,5,0.438,16,7,1.0,3,3,35,0,1,22,4,0,2,858152,191,7
12664136,4,0,4,0.5,6,3,0.529,17,9,0.8,5,4,33,0,2,25,4,1,3,858152,130,7
12664137,3,0,5,0.333,3,1,0.5,4,2,,0,0,35,1,2,5,6,2,2,858152,75,7
12664138,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,07,0,0,0,0,0,1,858152,370,7
12664139,1,0,1,0.2,5,1,0.375,8,3,1.0,4,4,13,0,2,11,1,0,1,858152,38017679,7
12664140,0,0,0,0.0,1,0,0.0,1,0,0.0,0,0,02,0,0,0,0,0,0,858152,347,7
12665434,4,0,4,0.0,1,0,0.125,8,1,0.0,0,0,30,2,0,2,6,2,0,858179,328,13
12665435,4,1,4,1.0,1,1,0.583,12,7,0.75,4,3,32,0,1,18,4,2,0,858179,274,13
12665436,0,2,7,0.0,0,0,1.0,3,3,0.6,5,3,29,3,0,9,10,0,1,858179,493,13
12665438,4,0,3,0.571,7,4,0.583,12,7,0.75,4,3,35,0,3,21,3,0,1,858179,666743,13
12665439,1,0,5,0.333,6,2,0.471,17,8,1.0,6,6,28,2,3,24,7,3,3,858179,380,13
12665440,3,0,1,0.5,2,1,0.6,5,3,0.0,0,0,17,1,2,7,2,0,2,858179,236,13
12665441,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,06,0,1,0,0,0,0,858179,254,13
12665442,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,02,0,0,0,0,0,0,858179,38017725,13
12665443,0,1,2,0.0,3,0,0.0,3,0,0.0,0,0,15,0,2,0,2,1,0,858179,33,13
12665444,1,0,1,0.25,4,1,0.2,5,1,0.0,0,0,12,0,3,3,1,1,0,858179,108,13
12665445,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858179,17896022,13
12665446,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858179,666511,13
12665447,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858179,17896042,13
12665448,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858179,666476,13
12665449,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858179,467,13
12665450,1,1,5,0.5,2,1,0.714,7,5,0.75,4,3,40,0,4,14,5,2,2,858179,3547258,7
12665451,6,0,5,0.5,12,6,0.462,13,6,,0,0,41,0,2,18,5,2,0,858179,75,7
12665452,2,0,3,0.0,0,0,0.625,8,5,0.0,2,0,24,3,2,10,6,1,1,858179,379,7
12665454,5,1,4,0.5,8,4,0.529,17,9,1.0,2,2,37,0,3,24,4,1,5,858179,228,7
12665455,0,3,3,,0,0,0.333,3,1,,0,0,7,2,1,2,5,0,0,858179,306,7
12665456,0,0,3,0.0,1,0,0.6,5,3,0.667,3,2,12,0,2,8,3,0,5,858179,38017679,7
12665457,1,0,2,0.0,0,0,0.0,1,0,0.0,0,0,11,1,0,0,3,0,0,858179,17896074,7
12665458,4,0,2,1.0,2,2,0.75,4,3,0.5,2,1,16,0,3,9,2,0,1,858179,370,7
12665459,1,1,5,0.0,1,0,0.5,4,2,1.0,2,2,17,1,2,6,6,0,3,858179,486,7
12665460,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858179,17554004,7
12664878,4,1,2,0.0,1,0,0.364,11,4,1.0,8,8,28,2,0,16,4,2,1,858189,79,16
12664879,1,1,9,0.333,6,2,0.222,9,2,,0,0,20,0,5,6,9,0,2,858189,666747,16
12664880,3,1,8,,0,0,0.636,11,7,0.857,7,6,34,1,5,20,9,2,3,858189,4,16
12664881,8,1,7,0.5,10,5,0.55,20,11,1.0,4,4,37,2,1,31,9,1,4,858189,666633,16
12664882,4,1,3,0.167,6,1,0.25,8,2,,0,0,35,0,0,5,3,2,2,858189,1603383,16
12664883,1,0,0,0.273,11,3,0.333,12,4,1.0,3,3,34,0,4,14,0,1,0,858189,666908,16
12664884,0,1,3,0.0,0,0,0.0,0,0,0.0,0,0,14,0,4,0,3,0,1,858189,39398582,16
12664885,0,0,2,0.333,3,1,0.333,3,1,,0,0,24,1,2,3,3,2,1,858189,3092,16
12664886,0,0,0,0.0,1,0,0.333,3,1,,0,0,14,0,2,2,0,1,2,858189,44477062,16
12664887,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,38017734,16
12664888,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,203,16
12664889,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,38017696,16
12664890,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,286,16
12664891,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,357,16
12664892,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,397,16
12664893,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,11891374,16
12664897,1,0,2,,0,0,0.286,7,2,0.333,3,1,24,2,4,5,4,0,1,858189,3547301,11
12664898,4,0,4,0.0,9,0,0.263,19,5,1.0,1,1,33,1,1,11,5,2,4,858189,17895966,11
12664899,1,0,2,0.5,2,1,0.667,3,2,,0,0,14,0,2,5,2,1,1,858189,17895968,11
12664900,2,1,3,0.5,2,1,0.6,5,3,0.333,3,1,19,0,0,8,3,1,0,858189,38017695,11
12664901,6,0,5,0.0,3,0,0.286,7,2,0.667,3,2,23,1,1,6,6,0,0,858189,38017691,11
12664902,0,0,3,0.0,1,0,0.5,2,1,0.0,0,0,14,1,2,2,4,2,0,858189,17896070,11
12664903,2,0,1,1.0,1,1,0.429,7,3,,0,0,10,0,2,7,1,2,1,858189,17896023,11
12664904,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,38017665,11
12664905,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858189,215,11
12678324,2,1,3,0.0,0,0,1.0,3,3,0.0,0,0,28,1,1,6,4,1,1,858227,457,14
12678325,6,1,6,0.0,5,0,0.5,14,7,0.7,10,7,29,0,1,21,6,0,4,858227,237,14
12678326,5,2,8,0.0,1,0,0.765,17,13,0.4,5,2,30,2,2,28,10,1,0,858227,117,14
12678327,7,0,2,0.6,5,3,0.417,12,5,0.8,10,8,28,0,3,21,2,1,1,858227,405,14
12678328,2,0,3,0.286,7,2,0.333,9,3,,0,0,23,0,2,8,3,1,1,858227,38,14
12678329,1,3,5,0.0,5,0,0.286,7,2,0.0,2,0,16,1,6,4,6,0,1,858227,28,14
12678330,3,0,4,0.667,3,2,0.667,3,2,,0,0,18,0,3,6,4,1,1,858227,68,14
12678331,1,0,0,0.0,1,0,0.0,1,0,0.0,0,0,04,0,1,0,0,0,0,858227,166,14
12678333,3,0,1,0.5,2,1,0.5,2,1,0.667,3,2,22,1,2,5,2,0,0,858227,17553995,14
12678334,0,0,0,1.0,1,1,1.0,1,1,0.0,0,0,03,1,0,3,1,0,0,858227,390,14
12678335,2,0,1,1.0,1,1,0.75,4,3,0.5,6,3,20,0,1,10,1,0,0,858227,409,14
12678336,0,1,0,0.0,2,0,0.5,4,2,0.0,0,0,03,0,0,4,0,0,0,858227,464,14
12678337,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858227,38017697,14
12678338,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858227,38017656,14
12678339,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858227,38017736,14
12678340,0,0,2,0.0,4,0,0.0,6,0,1.0,2,2,20,0,1,2,2,1,2,858227,18677986,19
12678341,1,0,4,0.333,3,1,0.476,21,10,0.8,5,4,34,0,5,25,4,0,3,858227,227,19
12678345,3,0,1,0.0,2,0,0.143,7,1,,0,0,24,1,4,2,2,0,0,858227,17896097,19
12678346,0,0,1,0.0,1,0,0.5,2,1,0.0,0,0,04,1,0,2,2,0,0,858227,666626,19
12678347,0,0,8,,0,0,0.714,7,5,0.8,5,4,17,3,2,14,11,0,1,858227,207,19
12678348,1,0,2,0.0,0,0,0.0,2,0,0.5,2,1,04,1,0,1,3,0,0,858227,3547260,19
12678349,1,0,3,0.5,2,1,0.5,2,1,0.0,0,0,19,0,4,3,3,0,2,858227,3547293,19
12678351,0,0,0,0.0,0,0,0.0,1,0,0.0,0,0,04,0,0,0,0,0,0,858227,38017726,19
12678352,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858227,436,19
12678353,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858227,38017677,19
12682629,2,1,1,0.5,4,2,0.5,8,4,0.5,2,1,26,0,2,11,1,0,2,858240,3547258,7
12682630,1,0,4,0.667,6,4,0.667,6,4,,0,0,26,0,2,12,4,0,0,858240,75,7
12682631,1,0,5,,0,0,0.714,7,5,0.0,2,0,27,3,3,10,8,3,0,858240,379,7
12682632,6,0,1,0.75,4,3,0.615,13,8,1.0,4,4,30,0,3,23,1,1,1,858240,228,7
12682633,10,2,7,0.167,6,1,0.5,16,8,0.917,12,11,30,0,0,28,7,2,1,858240,132,7
12682634,0,0,1,0.545,11,6,0.583,12,7,0.667,3,2,26,0,1,22,1,0,0,858240,191,7
12682635,1,0,0,0.5,2,1,0.5,2,1,0.0,0,0,04,0,0,3,0,0,0,858240,38017679,7
12682636,0,0,2,0.833,6,5,0.714,7,5,,0,0,21,0,2,15,2,2,0,858240,215,7
12682637,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858240,306,7
12682641,1,2,7,0.0,2,0,0.4,10,4,0.889,9,8,22,0,5,16,7,0,2,858240,486,7
12682643,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858240,257,7
12682644,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858240,17554004,7
12682645,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,00,0,0,0,0,0,0,858240,17896074,7
12682646,7,0,8,0.333,3,1,0.615,13,8,0.625,8,5,31,0,2,22,8,1,6,858240,666682,27
12682647,2,0,5,0.667,3,2,0.6,10,6,0.5,2,1,29,1,1,15,6,0,2,858240,32,27
