,id,date,home_team_score,period,postseason,season,status,time,visitor_team_score,home_team_id,visitor_team_id,home_team_abr,visitor_team_abr,home_team_abr.1,visitor_team_abr.1,home_team_abr.2,visitor_team_abr.2,home_team_abr.3,visitor_team_abr.3,home_team_abr,visitor_team_abr
331,858100,2023-01-28T00:00:00.000Z,126,4,False,2022,Final,Final,119,23,8,PHI,DEN,PHI,DEN,PHI,DEN,PHI,DEN,PHI,DEN
332,858107,2023-01-29T00:00:00.000Z,112,4,False,2022,Final,Final,100,15,12,MEM,IND,MEM,IND,MEM,IND,MEM,IND,MEM,IND
333,858128,2023-02-01T00:00:00.000Z,139,4,False,2022,Final,Final,96,2,3,BOS,BKN,BOS,BKN,BOS,BKN,BOS,BKN,BOS,BKN
334,858110,2023-01-30T00:00:00.000Z,109,4,False,2022,Final,Final,119,23,22,PHI,ORL,PHI,ORL,PHI,ORL,PHI,ORL,PHI,ORL
335,858119,2023-01-31T00:00:00.000Z,97,4,False,2022,Final,Final,100,6,16,CLE,MIA,CLE,MIA,CLE,MIA,CLE,MIA,CLE,MIA
336,858133,2023-02-02T00:00:00.000Z,134,4,False,2022,Final,Final,117,8,10,DEN,GSW,DEN,GSW,DEN,GSW,DEN,GSW,DEN,GSW
337,858134,2023-02-02T00:00:00.000Z,111,4,False,2022,Final,Final,112,12,14,IND,LAL,IND,LAL,IND,LAL,IND,LAL,IND,LAL
338,858141,2023-02-03T00:00:00.000Z,120,4,False,2022,Final,Final,127,18,22,MIN,ORL,MIN,ORL,MIN,ORL,MIN,ORL,MIN,ORL
339,858144,2023-02-03T00:00:00.000Z,118,4,False,2022,Final,Final,112,9,4,DET,CHA,DET,CHA,DET,CHA,DET,CHA,DET,CHA
340,858149,2023-02-04T00:00:00.000Z,125,4,False,2022,Final,Final,123,3,30,BKN,WAS,BKN,WAS,BKN,WAS,BKN,WAS,BKN,WAS
341,858160,2023-02-05T00:00:00.000Z,113,4,False,2022,Final,Final,119,4,22,CHA,ORL,CHA,ORL,CHA,ORL,CHA,ORL,CHA,ORL
342,858165,2023-02-06T00:00:00.000Z,99,4,False,2022,Final,Final,111,9,2,DET,BOS,DET,BOS,DET,BOS,DET,BOS,DET,BOS
343,858175,2023-02-07T00:00:00.000Z,98,4,False,2022,Final,Final,102,22,20,ORL,NYK,ORL,NYK,ORL,NYK,ORL,NYK,ORL,NYK
344,858206,2023-02-11T00:00:00.000Z,105,4,False,2022,Final,Final,119,4,8,CHA,DEN,CHA,DEN,CHA,DEN,CHA,DEN,CHA,DEN
345,858210,2023-02-12T00:00:00.000Z,119,4,False,2022,Final,Final,109,2,15,BOS,MEM,BOS,MEM,BOS,MEM,BOS,MEM,BOS,MEM
346,858216,2023-02-13T00:00:00.000Z,144,4,False,2022,Final,Final,138,4,1,CHA,ATL,CHA,ATL,CHA,ATL,CHA,ATL,CHA,ATL
347,858224,2023-02-14T00:00:00.000Z,131,5,False,2022,Final,Final,125,17,2,MIL,BOS,MIL,BOS,MIL,BOS,MIL,BOS,MIL,BOS
348,857442,2022-10-30T00:00:00.000Z,91,4,False,2022,Final,Final,112,13,19,LAC,NOP,LAC,NOP,LAC,NOP,LAC,NOP,LAC,NOP
349,857473,2022-11-03T00:00:00.000Z,110,4,False,2022,Final,Final,122,21,8,OKC,DEN,OKC,DEN,OKC,DEN,OKC,DEN,OKC,DEN
350,857430,2022-10-28T00:00:00.000Z,112,4,False,2022,Final,Final,136,9,1,DET,ATL,DET,ATL,DET,ATL,DET,ATL,DET,ATL
351,857437,2022-10-29T00:00:00.000Z,120,5,False,2022,Final,Final,113,4,10,CHA,GSW,CHA,GSW,CHA,GSW,CHA,GSW,CHA,GSW
352,857481,2022-11-04T00:00:00.000Z,88,4,False,2022,Final,Final,112,9,6,DET,CLE,DET,CLE,DET,CLE,DET,CLE,DET,CLE
353,857494,2022-11-06T00:00:00.000Z,100,4,False,2022,Final,Final,114,14,6,LAL,CLE,LAL,CLE,LAL,CLE,LAL,CLE,LAL,CLE
354,857492,2022-11-05T00:00:00.000Z,124,5,False,2022,Final,Final,121,1,19,ATL,NOP,ATL,NOP,ATL,NOP,ATL,NOP,ATL,NOP
355,857557,2022-11-14T00:00:00.000Z,111,4,False,2022,Final,Final,115,9,28,DET,TOR,DET,TOR,DET,TOR,DET,TOR,DET,TOR
356,857502,2022-11-07T00:00:00.000Z,100,4,False,2022,Final,Final,108,4,30,CHA,WAS,CHA,WAS,CHA,WAS,CHA,WAS,CHA,WAS
357,857520,2022-11-09T00:00:00.000Z,112,4,False,2022,Final,Final,85,3,20,BKN,NYK,BKN,NYK,BKN,NYK,BKN,NYK,BKN,NYK
358,857529,2022-11-10T00:00:00.000Z,95,4,False,2022,Final,Final,106,19,25,NOP,POR,NOP,POR,NOP,POR,NOP,POR,NOP,POR
359,857533,2022-11-11T00:00:00.000Z,131,4,False,2022,Final,Final,112,2,8,BOS,DEN,BOS,DEN,BOS,DEN,BOS,DEN,BOS,DEN
360,857538,2022-11-12T00:00:00.000Z,95,4,False,2022,Final,Final,110,13,3,LAC,BKN,LAC,BKN,LAC,BKN,LAC,BKN,LAC,BKN
361,857550,2022-11-13T00:00:00.000Z,122,4,False,2022,Final,Final,115,26,10,SAC,GSW,SAC,GSW,SAC,GSW,SAC,GSW,SAC,GSW
362,857577,2022-11-17T00:00:00.000Z,107,4,False,2022,Final,Final,109,25,3,POR,BKN,POR,BKN,POR,BKN,POR,BKN,POR,BKN
363,857561,2022-11-15T00:00:00.000Z,113,4,False,2022,Final,Final,102,19,15,NOP,MEM,NOP,MEM,NOP,MEM,NOP,MEM,NOP,MEM
364,857567,2022-11-16T00:00:00.000Z,113,4,False,2022,Final,Final,125,4,12,CHA,IND,CHA,IND,CHA,IND,CHA,IND,CHA,IND
365,857648,2022-11-27T00:00:00.000Z,130,4,False,2022,Final,Final,121,2,30,BOS,WAS,BOS,WAS,BOS,WAS,BOS,WAS,BOS,WAS
366,857585,2022-11-18T00:00:00.000Z,107,5,False,2022,Final,Final,106,30,16,WAS,MIA,WAS,MIA,WAS,MIA,WAS,MIA,WAS,MIA
367,857591,2022-11-19T00:00:00.000Z,114,4,False,2022,Final,Final,113,12,22,IND,ORL,IND,ORL,IND,ORL,IND,ORL,IND,ORL
368,857598,2022-11-20T00:00:00.000Z,116,4,False,2022,Final,Final,95,24,20,PHX,NYK,PHX,NYK,PHX,NYK,PHX,NYK,PHX,NYK
369,857603,2022-11-21T00:00:00.000Z,114,4,False,2022,Final,Final,102,6,1,CLE,ATL,CLE,ATL,CLE,ATL,CLE,ATL,CLE,ATL
370,857612,2022-11-22T00:00:00.000Z,115,4,False,2022,Final,Final,106,23,3,PHI,BKN,PHI,BKN,PHI,BKN,PHI,BKN,PHI,BKN
371,857616,2022-11-23T00:00:00.000Z,107,4,False,2022,Final,Final,101,4,23,CHA,PHI,CHA,PHI,CHA,PHI,CHA,PHI,CHA,PHI
372,857674,2022-11-30T00:00:00.000Z,109,4,False,2022,Final,Final,101,18,15,MIN,MEM,MIN,MEM,MIN,MEM,MIN,MEM,MIN,MEM
373,857654,2022-11-28T00:00:00.000Z,104,4,False,2022,Final,Final,101,23,1,PHI,ATL,PHI,ATL,PHI,ATL,PHI,ATL,PHI,ATL
374,857706,2022-12-05T00:00:00.000Z,117,4,False,2022,Final,Final,119,4,13,CHA,LAC,CHA,LAC,CHA,LAC,CHA,LAC,CHA,LAC
375,857685,2022-12-02T00:00:00.000Z,114,4,False,2022,Final,Final,105,3,28,BKN,TOR,BKN,TOR,BKN,TOR,BKN,TOR,BKN,TOR
376,857693,2022-12-03T00:00:00.000Z,96,4,False,2022,Final,Final,123,13,26,LAC,SAC,LAC,SAC,LAC,SAC,LAC,SAC,LAC,SAC
377,857700,2022-12-04T00:00:00.000Z,121,4,False,2022,Final,Final,106,19,8,NOP,DEN,NOP,DEN,NOP,DEN,NOP,DEN,NOP,DEN
378,857729,2022-12-08T00:00:00.000Z,118,4,False,2022,Final,Final,109,27,11,SAS,HOU,SAS,HOU,SAS,HOU,SAS,HOU,SAS,HOU
379,857724,2022-12-07T00:00:00.000Z,121,4,False,2022,Final,Final,115,18,12,MIN,IND,MIN,IND,MIN,IND,MIN,IND,MIN,IND
380,857741,2022-12-10T00:00:00.000Z,111,4,False,2022,Final,Final,115,16,27,MIA,SAS,MIA,SAS,MIA,SAS,MIA,SAS,MIA,SAS
381,857733,2022-12-09T00:00:00.000Z,102,4,False,2022,Final,Final,121,4,20,CHA,NYK,CHA,NYK,CHA,NYK,CHA,NYK,CHA,NYK
382,857775,2022-12-14T00:00:00.000Z,90,4,False,2022,Final,Final,105,7,6,DAL,CLE,DAL,CLE,DAL,CLE,DAL,CLE,DAL,CLE
383,857793,2022-12-17T00:00:00.000Z,102,4,False,2022,Final,Final,93,13,30,LAC,WAS,LAC,WAS,LAC,WAS,LAC,WAS,LAC,WAS
384,857778,2022-12-15T00:00:00.000Z,108,4,False,2022,Final,Final,111,11,16,HOU,MIA,HOU,MIA,HOU,MIA,HOU,MIA,HOU,MIA
385,857784,2022-12-16T00:00:00.000Z,106,4,False,2022,Final,Final,125,4,1,CHA,ATL,CHA,ATL,CHA,ATL,CHA,ATL,CHA,ATL
386,857801,2022-12-18T00:00:00.000Z,92,4,False,2022,Final,Final,95,2,22,BOS,ORL,BOS,ORL,BOS,ORL,BOS,ORL,BOS,ORL
387,857807,2022-12-19T00:00:00.000Z,122,4,False,2022,Final,Final,99,6,29,CLE,UTA,CLE,UTA,CLE,UTA,CLE,UTA,CLE,UTA
388,857816,2022-12-20T00:00:00.000Z,111,4,False,2022,Final,Final,126,9,29,DET,UTA,DET,UTA,DET,UTA,DET,UTA,DET,UTA
389,857822,2022-12-21T00:00:00.000Z,114,4,False,2022,Final,Final,106,6,17,CLE,MIL,CLE,MIL,CLE,MIL,CLE,MIL,CLE,MIL
390,857832,2022-12-22T00:00:00.000Z,120,4,False,2022,Final,Final,112,29,30,UTA,WAS,UTA,WAS,UTA,WAS,UTA,WAS,UTA,WAS
391,857857,2022-12-26T00:00:00.000Z,117,4,False,2022,Final,Final,125,6,3,CLE,BKN,CLE,BKN,CLE,BKN,CLE,BKN,CLE,BKN
392,857849,2022-12-25T00:00:00.000Z,128,5,False,2022,Final,Final,125,8,24,DEN,PHX,DEN,PHX,DEN,PHX,DEN,PHX,DEN,PHX
393,857859,2022-12-27T00:00:00.000Z,110,4,False,2022,Final,Final,129,22,14,ORL,LAL,ORL,LAL,ORL,LAL,ORL,LAL,ORL,LAL
394,857873,2022-12-28T00:00:00.000Z,121,4,False,2022,Final,Final,101,9,22,DET,ORL,DET,ORL,DET,ORL,DET,ORL,DET,ORL
395,857892,2022-12-31T00:00:00.000Z,131,4,False,2022,Final,Final,130,12,13,IND,LAC,IND,LAC,IND,LAC,IND,LAC,IND,LAC
396,857879,2022-12-29T00:00:00.000Z,121,4,False,2022,Final,Final,113,4,21,CHA,OKC,CHA,OKC,CHA,OKC,CHA,OKC,CHA,OKC
397,857890,2022-12-30T00:00:00.000Z,100,4,False,2022,Final,Final,119,22,30,ORL,WAS,ORL,WAS,ORL,WAS,ORL,WAS,ORL,WAS
398,857911,2023-01-02T00:00:00.000Z,120,4,False,2022,Final,Final,111,23,19,PHI,NOP,PHI,NOP,PHI,NOP,PHI,NOP,PHI,NOP
399,857916,2023-01-03T00:00:00.000Z,150,4,False,2022,Final,Final,117,21,2,OKC,BOS,OKC,BOS,OKC,BOS,OKC,BOS,OKC,BOS
400,857933,2023-01-05T00:00:00.000Z,114,4,False,2022,Final,Final,131,11,29,HOU,UTA,HOU,UTA,HOU,UTA,HOU,UTA,HOU,UTA
401,857923,2023-01-04T00:00:00.000Z,107,4,False,2022,Final,Final,131,4,15,CHA,MEM,CHA,MEM,CHA,MEM,CHA,MEM,CHA,MEM
402,857980,2023-01-12T00:00:00.000Z,114,4,False,2022,Final,Final,133,23,21,PHI,OKC,PHI,OKC,PHI,OKC,PHI,OKC,PHI,OKC
403,857942,2023-01-06T00:00:00.000Z,108,4,False,2022,Final,Final,99,12,25,IND,POR,IND,POR,IND,POR,IND,POR,IND,POR
404,857946,2023-01-07T00:00:00.000Z,126,4,False,2022,Final,Final,118,5,29,CHI,UTA,CHI,UTA,CHI,UTA,CHI,UTA,CHI,UTA
405,857953,2023-01-08T00:00:00.000Z,111,4,False,2022,Final,Final,123,9,23,DET,PHI,DET,PHI,DET,PHI,DET,PHI,DET,PHI
406,857959,2023-01-09T00:00:00.000Z,121,4,False,2022,Final,Final,113,15,27,MEM,SAS,MEM,SAS,MEM,SAS,MEM,SAS,MEM,SAS
407,857966,2023-01-10T00:00:00.000Z,147,4,False,2022,Final,Final,116,23,9,PHI,DET,PHI,DET,PHI,DET,PHI,DET,PHI,DET
408,857977,2023-01-11T00:00:00.000Z,135,4,False,2022,Final,Final,129,15,27,MEM,SAS,MEM,SAS,MEM,SAS,MEM,SAS,MEM,SAS
409,857989,2023-01-13T00:00:00.000Z,110,4,False,2022,Final,Final,116,9,19,DET,NOP,DET,NOP,DET,NOP,DET,NOP,DET,NOP
410,857998,2023-01-14T00:00:00.000Z,111,4,False,2022,Final,Final,95,16,17,MIA,MIL,MIA,MIL,MIA,MIL,MIA,MIL,MIA,MIL
411,858017,2023-01-16T00:00:00.000Z,118,4,False,2022,Final,Final,130,4,2,CHA,BOS,CHA,BOS,CHA,BOS,CHA,BOS,CHA,BOS
412,858020,2023-01-17T00:00:00.000Z,130,4,False,2022,Final,Final,122,17,28,MIL,TOR,MIL,TOR,MIL,TOR,MIL,TOR,MIL,TOR
413,858029,2023-01-18T00:00:00.000Z,105,4,False,2022,Final,Final,116,20,30,NYK,WAS,NYK,WAS,NYK,WAS,NYK,WAS,NYK,WAS
414,858032,2023-01-19T00:00:00.000Z,108,4,False,2022,Final,Final,126,9,5,DET,CHI,DET,CHI,DET,CHI,DET,CHI,DET,CHI
415,858147,2023-02-04T00:00:00.000Z,128,5,False,2022,Final,Final,134,20,13,NYK,LAC,NYK,LAC,NYK,LAC,NYK,LAC,NYK,LAC
416,858164,2023-02-06T00:00:00.000Z,120,4,False,2022,Final,Final,140,11,26,HOU,SAC,HOU,SAC,HOU,SAC,HOU,SAC,HOU,SAC
417,858180,2023-02-08T00:00:00.000Z,118,4,False,2022,Final,Final,143,29,18,UTA,MIN,UTA,MIN,UTA,MIN,UTA,MIN,UTA,MIN
418,858198,2023-02-10T00:00:00.000Z,116,4,False,2022,Final,Final,122,28,29,TOR,UTA,TOR,UTA,TOR,UTA,TOR,UTA,TOR,UTA
419,858202,2023-02-11T00:00:00.000Z,103,4,False,2022,Final,Final,109,10,14,GSW,LAL,GSW,LAL,GSW,LAL,GSW,LAL,GSW,LAL
420,858214,2023-02-13T00:00:00.000Z,108,4,False,2022,Final,Final,112,16,8,MIA,DEN,MIA,DEN,MIA,DEN,MIA,DEN,MIA,DEN
421,858229,2023-02-15T00:00:00.000Z,116,4,False,2022,Final,Final,105,3,16,BKN,MIA,BKN,MIA,BKN,MIA,BKN,MIA,BKN,MIA
422,858061,2023-01-23T00:00:00.000Z,119,4,False,2022,Final,Final,114,11,18,HOU,MIN,HOU,MIN,HOU,MIN,HOU,MIN,HOU,MIN
423,858048,2023-01-21T00:00:00.000Z,112,4,False,2022,Final,Final,107,24,12,PHX,IND,PHX,IND,PHX,IND,PHX,IND,PHX,IND
424,858054,2023-01-22T00:00:00.000Z,99,4,False,2022,Final,Final,101,8,21,DEN,OKC,DEN,OKC,DEN,OKC,DEN,OKC,DEN,OKC
425,858079,2023-01-25T00:00:00.000Z,132,4,False,2022,Final,Final,137,21,1,OKC,ATL,OKC,ATL,OKC,ATL,OKC,ATL,OKC,ATL
426,858084,2023-01-26T00:00:00.000Z,138,4,False,2022,Final,Final,100,13,27,LAC,SAS,LAC,SAS,LAC,SAS,LAC,SAS,LAC,SAS
427,858116,2023-01-30T00:00:00.000Z,129,4,False,2022,Final,Final,125,25,1,POR,ATL,POR,ATL,POR,ATL,POR,ATL,POR,ATL
428,858097,2023-01-28T00:00:00.000Z,117,4,False,2022,Final,Final,110,18,26,MIN,SAC,MIN,SAC,MIN,SAC,MIN,SAC,MIN,SAC
429,858132,2023-02-02T00:00:00.000Z,106,4,False,2022,Final,Final,104,20,16,NYK,MIA,NYK,MIA,NYK,MIA,NYK,MIA,NYK,MIA
430,858126,2023-02-01T00:00:00.000Z,109,4,False,2022,Final,Final,119,27,26,SAS,SAC,SAS,SAC,SAS,SAC,SAS,SAC,SAS,SAC
431,858140,2023-02-03T00:00:00.000Z,111,4,False,2022,Final,Final,117,11,28,HOU,TOR,HOU,TOR,HOU,TOR,HOU,TOR,HOU,TOR
432,858238,2023-02-16T00:00:00.000Z,107,4,False,2022,Final,Final,116,24,13,PHX,LAC,PHX,LAC,PHX,LAC,PHX,LAC,PHX,LAC
433,858248,2023-02-23T00:00:00.000Z,108,4,False,2022,Final,Final,106,22,9,ORL,DET,ORL,DET,ORL,DET,ORL,DET,ORL,DET
434,858255,2023-02-24T00:00:00.000Z,131,4,False,2022,Final,Final,87,5,3,CHI,BKN,CHI,BKN,CHI,BKN,CHI,BKN,CHI,BKN
435,858258,2023-02-25T00:00:00.000Z,108,4,False,2022,Final,Final,121,22,12,ORL,IND,ORL,IND,ORL,IND,ORL,IND,ORL,IND
436,858265,2023-02-26T00:00:00.000Z,109,4,False,2022,Final,Final,104,10,18,GSW,MIN,GSW,MIN,GSW,MIN,GSW,MIN,GSW,MIN
437,858284,2023-02-28T00:00:00.000Z,121,4,False,2022,Final,Final,109,15,14,MEM,LAL,MEM,LAL,MEM,LAL,MEM,LAL,MEM,LAL
438,858289,2023-03-01T00:00:00.000Z,96,4,False,2022,Final,Final,119,16,23,MIA,PHI,MIA,PHI,MIA,PHI,MIA,PHI,MIA,PHI
439,858304,2023-03-03T00:00:00.000Z,104,4,False,2022,Final,Final,125,5,24,CHI,PHX,CHI,PHX,CHI,PHX,CHI,PHX,CHI,PHX
440,858318,2023-03-05T00:00:00.000Z,129,4,False,2022,Final,Final,119,21,29,OKC,UTA,OKC,UTA,OKC,UTA,OKC,UTA,OKC,UTA
441,858327,2023-03-06T00:00:00.000Z,118,4,False,2022,Final,Final,113,8,28,DEN,TOR,DEN,TOR,DEN,TOR,DEN,TOR,DEN,TOR
442,858334,2023-03-07T00:00:00.000Z,94,4,False,2022,Final,Final,117,18,23,MIN,PHI,MIN,PHI,MIN,PHI,MIN,PHI,MIN,PHI
443,858340,2023-03-08T00:00:00.000Z,113,4,False,2022,Final,Final,106,19,7,NOP,DAL,NOP,DAL,NOP,DAL,NOP,DAL,NOP,DAL
444,858367,2023-03-11T00:00:00.000Z,112,4,False,2022,Final,Final,108,15,7,MEM,DAL,MEM,DAL,MEM,DAL,MEM,DAL,MEM,DAL
445,858373,2023-03-12T00:00:00.000Z,108,4,False,2022,Final,Final,112,14,20,LAL,NYK,LAL,NYK,LAL,NYK,LAL,NYK,LAL,NYK
446,858375,2023-03-13T00:00:00.000Z,123,4,False,2022,Final,Final,112,10,24,GSW,PHX,GSW,PHX,GSW,PHX,GSW,PHX,GSW,PHX
447,858391,2023-03-15T00:00:00.000Z,114,4,False,2022,Final,Final,110,11,14,HOU,LAL,HOU,LAL,HOU,LAL,HOU,LAL,HOU,LAL
448,858403,2023-03-17T00:00:00.000Z,112,4,False,2022,Final,Final,126,25,2,POR,BOS,POR,BOS,POR,BOS,POR,BOS,POR,BOS
449,858410,2023-03-18T00:00:00.000Z,118,4,False,2022,Final,Final,132,30,26,WAS,SAC,WAS,SAC,WAS,SAC,WAS,SAC,WAS,SAC
450,857446,2022-10-30T00:00:00.000Z,114,4,False,2022,Final,Final,105,7,22,DAL,ORL,DAL,ORL,DAL,ORL,DAL,ORL,DAL,ORL
451,857476,2022-11-04T00:00:00.000Z,86,4,False,2022,Final,Final,128,30,3,WAS,BKN,WAS,BKN,WAS,BKN,WAS,BKN,WAS,BKN
452,857426,2022-10-28T00:00:00.000Z,90,4,False,2022,Final,Final,112,28,23,TOR,PHI,TOR,PHI,TOR,PHI,TOR,PHI,TOR,PHI
453,857436,2022-10-29T00:00:00.000Z,109,4,False,2022,Final,Final,114,5,23,CHI,PHI,CHI,PHI,CHI,PHI,CHI,PHI,CHI,PHI
454,857460,2022-11-01T00:00:00.000Z,116,4,False,2022,Final,Final,107,24,18,PHX,MIN,PHX,MIN,PHX,MIN,PHX,MIN,PHX,MIN
455,857470,2022-11-02T00:00:00.000Z,99,4,False,2022,Final,Final,112,20,1,NYK,ATL,NYK,ATL,NYK,ATL,NYK,ATL,NYK,ATL
456,857489,2022-11-05T00:00:00.000Z,126,4,False,2022,Final,Final,101,8,27,DEN,SAS,DEN,SAS,DEN,SAS,DEN,SAS,DEN,SAS
457,857510,2022-11-07T00:00:00.000Z,139,4,False,2022,Final,Final,116,29,14,UTA,LAL,UTA,LAL,UTA,LAL,UTA,LAL,UTA,LAL
458,857583,2022-11-18T00:00:00.000Z,121,4,False,2022,Final,Final,110,15,21,MEM,OKC,MEM,OKC,MEM,OKC,MEM,OKC,MEM,OKC
459,857503,2022-11-07T00:00:00.000Z,117,4,False,2022,Final,Final,98,1,17,ATL,MIL,ATL,MIL,ATL,MIL,ATL,MIL,ATL,MIL
460,857515,2022-11-09T00:00:00.000Z,95,4,False,2022,Final,Final,105,4,25,CHA,POR,CHA,POR,CHA,POR,CHA,POR,CHA,POR
461,857534,2022-11-11T00:00:00.000Z,114,4,False,2022,Final,Final,103,15,18,MEM,MIN,MEM,MIN,MEM,MIN,MEM,MIN,MEM,MIN
462,857540,2022-11-12T00:00:00.000Z,108,4,False,2022,Final,Final,117,9,2,DET,BOS,DET,BOS,DET,BOS,DET,BOS,DET,BOS
463,857573,2022-11-16T00:00:00.000Z,92,4,False,2022,Final,Final,101,7,11,DAL,HOU,DAL,HOU,DAL,HOU,DAL,HOU,DAL,HOU
464,857590,2022-11-19T00:00:00.000Z,113,4,False,2022,Final,Final,118,25,29,POR,UTA,POR,UTA,POR,UTA,POR,UTA,POR,UTA
465,857647,2022-11-27T00:00:00.000Z,123,4,False,2022,Final,Final,127,20,15,NYK,MEM,NYK,MEM,NYK,MEM,NYK,MEM,NYK,MEM
466,857597,2022-11-20T00:00:00.000Z,127,4,False,2022,Final,Final,115,3,15,BKN,MEM,BKN,MEM,BKN,MEM,BKN,MEM,BKN,MEM
467,857607,2022-11-21T00:00:00.000Z,119,4,False,2022,Final,Final,111,17,25,MIL,POR,MIL,POR,MIL,POR,MIL,POR,MIL,POR
468,857620,2022-11-23T00:00:00.000Z,125,4,False,2022,Final,Final,112,2,7,BOS,DAL,BOS,DAL,BOS,DAL,BOS,DAL,BOS,DAL
469,857628,2022-11-25T00:00:00.000Z,110,4,False,2022,Final,Final,107,16,30,MIA,WAS,MIA,WAS,MIA,WAS,MIA,WAS,MIA,WAS
470,857671,2022-11-30T00:00:00.000Z,119,4,False,2022,Final,Final,111,21,27,OKC,SAS,OKC,SAS,OKC,SAS,OKC,SAS,OKC,SAS
471,857653,2022-11-28T00:00:00.000Z,140,4,False,2022,Final,Final,105,2,4,BOS,CHA,BOS,CHA,BOS,CHA,BOS,CHA,BOS,CHA
472,857708,2022-12-05T00:00:00.000Z,101,4,False,2022,Final,Final,93,15,16,MEM,MIA,MEM,MIA,MEM,MIA,MEM,MIA,MEM,MIA
473,857682,2022-12-02T00:00:00.000Z,121,4,False,2022,Final,Final,122,24,11,PHX,HOU,PHX,HOU,PHX,HOU,PHX,HOU,PHX,HOU
474,857703,2022-12-04T00:00:00.000Z,112,4,False,2022,Final,Final,122,9,15,DET,MEM,DET,MEM,DET,MEM,DET,MEM,DET,MEM
475,857742,2022-12-10T00:00:00.000Z,144,4,False,2022,Final,Final,115,5,7,CHI,DAL,CHI,DAL,CHI,DAL,CHI,DAL,CHI,DAL
476,857726,2022-12-07T00:00:00.000Z,115,4,False,2022,Final,Final,111,5,30,CHI,WAS,CHI,WAS,CHI,WAS,CHI,WAS,CHI,WAS
477,857734,2022-12-09T00:00:00.000Z,120,4,False,2022,Final,Final,116,3,1,BKN,ATL,BKN,ATL,BKN,ATL,BKN,ATL,BKN,ATL
478,857752,2022-12-11T00:00:00.000Z,111,4,False,2022,Final,Final,99,22,28,ORL,TOR,ORL,TOR,ORL,TOR,ORL,TOR,ORL,TOR
479,857756,2022-12-12T00:00:00.000Z,133,4,False,2022,Final,Final,112,25,18,POR,MIN,POR,MIN,POR,MIN,POR,MIN,POR,MIN
480,857789,2022-12-16T00:00:00.000Z,118,4,False,2022,Final,Final,106,23,10,PHI,GSW,PHI,GSW,PHI,GSW,PHI,GSW,PHI,GSW
481,857772,2022-12-14T00:00:00.000Z,108,4,False,2022,Final,Final,110,21,16,OKC,MIA,OKC,MIA,OKC,MIA,OKC,MIA,OKC,MIA
482,857809,2022-12-19T00:00:00.000Z,119,4,False,2022,Final,Final,128,19,17,NOP,MIL,NOP,MIL,NOP,MIL,NOP,MIL,NOP,MIL
483,857796,2022-12-17T00:00:00.000Z,123,4,False,2022,Final,Final,97,17,29,MIL,UTA,MIL,UTA,MIL,UTA,MIL,UTA,MIL,UTA
484,857799,2022-12-18T00:00:00.000Z,119,4,False,2022,Final,Final,115,8,4,DEN,CHA,DEN,CHA,DEN,CHA,DEN,CHA,DEN,CHA
485,857825,2022-12-21T00:00:00.000Z,110,4,False,2022,Final,Final,116,11,22,HOU,ORL,HOU,ORL,HOU,ORL,HOU,ORL,HOU,ORL
486,857871,2022-12-28T00:00:00.000Z,127,4,False,2022,Final,Final,102,30,24,WAS,PHX,WAS,PHX,WAS,PHX,WAS,PHX,WAS,PHX
487,857837,2022-12-23T00:00:00.000Z,117,4,False,2022,Final,Final,118,20,5,NYK,CHI,NYK,CHI,NYK,CHI,NYK,CHI,NYK,CHI
488,857866,2022-12-27T00:00:00.000Z,106,4,False,2022,Final,Final,113,26,8,SAC,DEN,SAC,DEN,SAC,DEN,SAC,DEN,SAC,DEN
489,857906,2023-01-02T00:00:00.000Z,122,4,False,2022,Final,Final,114,12,28,IND,TOR,IND,TOR,IND,TOR,IND,TOR,IND,TOR
490,857878,2022-12-29T00:00:00.000Z,129,4,False,2022,Final,Final,114,7,11,DAL,HOU,DAL,HOU,DAL,HOU,DAL,HOU,DAL,HOU
491,857885,2022-12-30T00:00:00.000Z,127,4,False,2022,Final,Final,116,19,23,NOP,PHI,NOP,PHI,NOP,PHI,NOP,PHI,NOP,PHI
492,857897,2022-12-31T00:00:00.000Z,88,4,False,2022,Final,Final,108,11,20,HOU,NYK,HOU,NYK,HOU,NYK,HOU,NYK,HOU,NYK
493,857947,2023-01-07T00:00:00.000Z,101,4,False,2022,Final,Final,115,10,22,GSW,ORL,GSW,ORL,GSW,ORL,GSW,ORL,GSW,ORL
494,857943,2023-01-06T00:00:00.000Z,121,4,False,2022,Final,Final,108,8,6,DEN,CLE,DEN,CLE,DEN,CLE,DEN,CLE,DEN,CLE
495,857974,2023-01-11T00:00:00.000Z,135,4,False,2022,Final,Final,115,26,11,SAC,HOU,SAC,HOU,SAC,HOU,SAC,HOU,SAC,HOU
496,857951,2023-01-08T00:00:00.000Z,101,4,False,2022,Final,Final,102,16,3,MIA,BKN,MIA,BKN,MIA,BKN,MIA,BKN,MIA,BKN
497,857982,2023-01-12T00:00:00.000Z,115,6,False,2022,Final,Final,119,14,7,LAL,DAL,LAL,DAL,LAL,DAL,LAL,DAL,LAL,DAL
498,857987,2023-01-13T00:00:00.000Z,108,4,False,2022,Final,Final,112,30,20,WAS,NYK,WAS,NYK,WAS,NYK,WAS,NYK,WAS,NYK
499,857995,2023-01-14T00:00:00.000Z,112,4,False,2022,Final,Final,130,12,15,IND,MEM,IND,MEM,IND,MEM,IND,MEM,IND,MEM
