,Unnamed: 0,id,date,home_team_score,period,postseason,season,visitor_team_score,home_team_id,visitor_team_id,visitor_team_name,visitor_team_name,home_team_name
720,720,857656,2022-11-28,100,4,False,2022,88,28,6,Cleveland Cavaliers,Cleveland Cavaliers,Toronto Raptors
721,721,857751,2022-12-11,123,5,False,2022,122,1,5,Chicago Bulls,Chicago Bulls,Atlanta Hawks
722,722,857672,2022-11-30,132,4,False,2022,113,24,5,Chicago Bulls,Chicago Bulls,Phoenix Suns
723,723,857720,2022-12-07,104,4,False,2022,98,19,9,Detroit Pistons,Detroit Pistons,New Orleans Pelicans
724,724,857738,2022-12-09,128,4,False,2022,117,19,24,Phoenix Suns,Phoenix Suns,New Orleans Pelicans
725,725,857743,2022-12-10,107,4,False,2022,114,30,13,LA Clippers,LA Clippers,Washington Wizards
726,726,857757,2022-12-12,100,4,False,2022,112,30,3,Brooklyn Nets,Brooklyn Nets,Washington Wizards
727,727,857763,2022-12-13,128,4,False,2022,111,17,10,Golden State Warriors,Golden State Warriors,Milwaukee Bucks
728,728,857773,2022-12-14,123,4,False,2022,124,28,26,Sacramento Kings,Sacramento Kings,Toronto Raptors
729,729,857787,2022-12-16,110,4,False,2022,112,21,18,Minnesota Timberwolves,Minnesota Timberwolves,Oklahoma City Thunder
730,730,857794,2022-12-17,100,5,False,2022,99,6,7,Dallas Mavericks,Dallas Mavericks,Cleveland Cavaliers
731,731,857800,2022-12-18,150,4,False,2022,126,18,5,Chicago Bulls,Chicago Bulls,Minnesota Timberwolves
732,732,857826,2022-12-21,99,4,False,2022,104,18,7,Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves
733,733,857808,2022-12-19,105,4,False,2022,124,11,27,San Antonio Spurs,San Antonio Spurs,Houston Rockets
734,734,857835,2022-12-23,121,4,False,2022,109,2,18,Minnesota Timberwolves,Minnesota Timberwolves,Boston Celtics
735,735,857867,2022-12-27,126,5,False,2022,121,7,20,New York Knicks,New York Knicks,Dallas Mavericks
736,736,857872,2022-12-28,112,4,False,2022,98,16,14,Los Angeles Lakers,Los Angeles Lakers,Miami Heat
737,737,857877,2022-12-29,106,4,False,2022,119,28,15,Memphis Grizzlies,Memphis Grizzlies,Toronto Raptors
738,738,857964,2023-01-09,136,4,False,2022,111,26,22,Orlando Magic,Orlando Magic,Sacramento Kings
739,739,857887,2022-12-30,132,4,False,2022,118,5,9,Detroit Pistons,Detroit Pistons,Chicago Bulls
740,740,857900,2022-12-31,125,4,False,2022,126,27,7,Dallas Mavericks,Dallas Mavericks,San Antonio Spurs
741,741,857902,2023-01-01,118,4,False,2022,108,15,26,Sacramento Kings,Sacramento Kings,Memphis Grizzlies
742,742,857908,2023-01-02,145,5,False,2022,134,6,5,Chicago Bulls,Chicago Bulls,Cleveland Cavaliers
743,743,857938,2023-01-06,128,4,False,2022,115,18,13,LA Clippers,LA Clippers,Minnesota Timberwolves
744,744,857952,2023-01-08,96,4,False,2022,104,11,18,Minnesota Timberwolves,Minnesota Timberwolves,Houston Rockets
745,745,857988,2023-01-13,103,4,False,2022,115,13,8,Denver Nuggets,Denver Nuggets,LA Clippers
746,746,857965,2023-01-10,112,4,False,2022,111,16,21,Oklahoma City Thunder,Oklahoma City Thunder,Miami Heat
747,747,857973,2023-01-11,126,4,False,2022,97,8,24,Phoenix Suns,Phoenix Suns,Denver Nuggets
748,748,857999,2023-01-14,136,4,False,2022,119,25,7,Dallas Mavericks,Dallas Mavericks,Portland Trail Blazers
749,749,858004,2023-01-15,119,4,False,2022,116,8,22,Orlando Magic,Orlando Magic,Denver Nuggets
750,750,858014,2023-01-16,113,4,False,2022,103,6,19,New Orleans Pelicans,New Orleans Pelicans,Cleveland Cavaliers
751,751,858026,2023-01-18,98,4,False,2022,124,19,16,Miami Heat,Miami Heat,New Orleans Pelicans
752,752,858036,2023-01-19,95,4,False,2022,105,25,23,Philadelphia 76ers,Philadelphia 76ers,Portland Trail Blazers
753,753,858196,2023-02-10,114,4,False,2022,122,26,7,Dallas Mavericks,Dallas Mavericks,Sacramento Kings
754,754,858219,2023-02-13,100,4,False,2022,103,21,19,New Orleans Pelicans,New Orleans Pelicans,Oklahoma City Thunder
755,755,858236,2023-02-15,118,4,False,2022,109,8,7,Dallas Mavericks,Dallas Mavericks,Denver Nuggets
756,756,858256,2023-02-24,116,4,False,2022,101,10,11,Houston Rockets,Houston Rockets,Golden State Warriors
757,757,858271,2023-02-26,131,4,False,2022,114,25,11,Houston Rockets,Houston Rockets,Portland Trail Blazers
758,758,858286,2023-02-28,123,4,False,2022,105,10,25,Portland Trail Blazers,Portland Trail Blazers,Golden State Warriors
759,759,858291,2023-03-01,139,4,False,2022,117,17,22,Orlando Magic,Orlando Magic,Milwaukee Bucks
760,760,858309,2023-03-03,108,4,False,2022,99,10,19,New Orleans Pelicans,New Orleans Pelicans,Golden State Warriors
761,761,858324,2023-03-05,135,4,False,2022,129,13,15,Memphis Grizzlies,Memphis Grizzlies,LA Clippers
762,762,858338,2023-03-07,112,4,False,2022,103,14,15,Memphis Grizzlies,Memphis Grizzlies,Los Angeles Lakers
763,763,858362,2023-03-11,96,4,False,2022,110,19,21,Oklahoma City Thunder,Oklahoma City Thunder,New Orleans Pelicans
764,764,858380,2023-03-13,124,4,False,2022,133,26,17,Milwaukee Bucks,Milwaukee Bucks,Sacramento Kings
765,765,858404,2023-03-17,110,4,False,2022,111,14,7,Dallas Mavericks,Dallas Mavericks,Los Angeles Lakers
766,766,858416,2023-03-18,118,4,False,2022,117,29,2,Boston Celtics,Boston Celtics,Utah Jazz
767,767,858421,2023-03-19,102,4,False,2022,117,25,13,LA Clippers,LA Clippers,Portland Trail Blazers
768,768,858446,2023-03-22,125,4,False,2022,124,18,1,Atlanta Hawks,Atlanta Hawks,Minnesota Timberwolves
769,769,858460,2023-03-24,135,4,False,2022,127,26,24,Phoenix Suns,Phoenix Suns,Sacramento Kings
770,770,858475,2023-03-26,112,4,False,2022,118,25,21,Oklahoma City Thunder,Oklahoma City Thunder,Portland Trail Blazers
771,771,858478,2023-03-27,115,4,False,2022,119,26,18,Minnesota Timberwolves,Minnesota Timberwolves,Sacramento Kings
772,772,858499,2023-03-29,117,4,False,2022,128,27,29,Utah Jazz,Utah Jazz,San Antonio Spurs
773,773,858507,2023-03-31,121,4,False,2022,115,11,9,Detroit Pistons,Detroit Pistons,Houston Rockets
774,774,858513,2023-03-31,114,4,False,2022,138,25,26,Sacramento Kings,Sacramento Kings,Portland Trail Blazers
775,775,858515,2023-04-01,122,4,False,2022,114,19,13,LA Clippers,LA Clippers,New Orleans Pelicans
776,776,858519,2023-04-02,111,4,False,2022,110,3,29,Utah Jazz,Utah Jazz,Brooklyn Nets
777,777,858532,2023-04-04,105,4,False,2022,118,9,16,Miami Heat,Miami Heat,Detroit Pistons
778,778,858542,2023-04-04,115,4,False,2022,94,24,27,San Antonio Spurs,San Antonio Spurs,Phoenix Suns
779,779,858547,2023-04-05,129,4,False,2022,138,12,20,New York Knicks,New York Knicks,Indiana Pacers
780,780,858564,2023-04-07,101,4,False,2022,84,3,22,Orlando Magic,Orlando Magic,Brooklyn Nets
781,781,858578,2023-04-09,113,4,False,2022,108,18,19,New Orleans Pelicans,New Orleans Pelicans,Minnesota Timberwolves
782,782,858584,2023-04-09,114,4,False,2022,119,24,13,LA Clippers,LA Clippers,Phoenix Suns
783,783,857368,2022-10-19,108,4,False,2022,115,26,25,Portland Trail Blazers,Portland Trail Blazers,Sacramento Kings
784,784,857431,2022-10-28,117,4,False,2022,101,8,29,Utah Jazz,Utah Jazz,Denver Nuggets
785,785,857466,2022-11-02,103,4,False,2022,100,7,29,Utah Jazz,Utah Jazz,Dallas Mavericks
786,786,857427,2022-10-28,117,4,False,2022,127,30,12,Indiana Pacers,Indiana Pacers,Washington Wizards
787,787,857504,2022-11-07,107,4,False,2022,120,18,20,New York Knicks,New York Knicks,Minnesota Timberwolves
788,788,857482,2022-11-04,114,4,False,2022,105,19,10,Golden State Warriors,Golden State Warriors,New Orleans Pelicans
789,789,857511,2022-11-07,116,4,False,2022,113,10,26,Sacramento Kings,Sacramento Kings,Golden State Warriors
790,790,857516,2022-11-09,119,4,False,2022,125,1,29,Utah Jazz,Utah Jazz,Atlanta Hawks
791,791,857528,2022-11-10,104,4,False,2022,95,1,23,Philadelphia 76ers,Philadelphia 76ers,Atlanta Hawks
792,792,857524,2022-11-09,114,4,False,2022,101,13,14,Los Angeles Lakers,Los Angeles Lakers,LA Clippers
793,793,857558,2022-11-14,106,4,False,2022,121,17,1,Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks
794,794,857536,2022-11-11,121,4,False,2022,112,20,9,Detroit Pistons,Detroit Pistons,New York Knicks
795,795,857545,2022-11-12,117,4,False,2022,112,7,25,Portland Trail Blazers,Portland Trail Blazers,Dallas Mavericks
796,796,857551,2022-11-13,105,4,False,2022,98,23,29,Utah Jazz,Utah Jazz,Philadelphia 76ers
797,797,857586,2022-11-18,111,4,False,2022,101,10,20,New York Knicks,New York Knicks,Golden State Warriors
798,798,858083,2023-01-25,134,4,False,2022,124,25,29,Utah Jazz,Utah Jazz,Portland Trail Blazers
799,799,858101,2023-01-28,118,5,False,2022,128,27,24,Phoenix Suns,Phoenix Suns,San Antonio Spurs
800,800,857568,2022-11-16,113,4,False,2022,98,17,6,Cleveland Cavaliers,Cleveland Cavaliers,Milwaukee Bucks
801,801,857670,2022-11-30,103,4,False,2022,109,20,17,Milwaukee Bucks,Milwaukee Bucks,New York Knicks
802,802,857623,2022-11-23,110,4,False,2022,129,27,19,New Orleans Pelicans,New Orleans Pelicans,San Antonio Spurs
803,803,857638,2022-11-25,94,4,False,2022,105,27,14,Los Angeles Lakers,Los Angeles Lakers,San Antonio Spurs
804,804,857635,2022-11-25,123,5,False,2022,119,21,5,Chicago Bulls,Chicago Bulls,Oklahoma City Thunder
805,805,857642,2022-11-26,138,4,False,2022,143,27,14,Los Angeles Lakers,Los Angeles Lakers,San Antonio Spurs
806,806,857650,2022-11-27,114,4,False,2022,137,18,10,Golden State Warriors,Golden State Warriors,Minnesota Timberwolves
807,807,857662,2022-11-28,129,4,False,2022,113,8,11,Houston Rockets,Houston Rockets,Denver Nuggets
808,808,857679,2022-12-01,131,5,False,2022,125,9,7,Dallas Mavericks,Dallas Mavericks,Detroit Pistons
809,809,857678,2022-11-30,128,4,False,2022,109,14,25,Portland Trail Blazers,Portland Trail Blazers,Los Angeles Lakers
810,810,857705,2022-12-04,116,4,False,2022,100,25,12,Indiana Pacers,Indiana Pacers,Portland Trail Blazers
811,811,857686,2022-12-02,117,4,False,2022,116,4,30,Washington Wizards,Washington Wizards,Charlotte Hornets
812,812,857723,2022-12-07,123,4,False,2022,102,15,21,Oklahoma City Thunder,Oklahoma City Thunder,Memphis Grizzlies
813,813,857713,2022-12-05,130,4,False,2022,111,7,24,Phoenix Suns,Phoenix Suns,Dallas Mavericks
814,814,857709,2022-12-05,110,4,False,2022,116,28,2,Boston Celtics,Boston Celtics,Toronto Raptors
815,815,857740,2022-12-09,108,4,False,2022,118,29,18,Minnesota Timberwolves,Minnesota Timberwolves,Utah Jazz
816,816,857747,2022-12-10,115,4,False,2022,110,8,29,Utah Jazz,Utah Jazz,Denver Nuggets
817,817,857755,2022-12-11,97,4,False,2022,92,11,17,Milwaukee Bucks,Milwaukee Bucks,Houston Rockets
818,818,857761,2022-12-12,113,4,False,2022,93,13,2,Boston Celtics,Boston Celtics,LA Clippers
819,819,857777,2022-12-14,112,4,False,2022,128,27,25,Portland Trail Blazers,Portland Trail Blazers,San Antonio Spurs
820,820,857791,2022-12-16,130,4,False,2022,110,7,25,Portland Trail Blazers,Portland Trail Blazers,Dallas Mavericks
821,821,857811,2022-12-19,130,4,False,2022,104,24,14,Los Angeles Lakers,Los Angeles Lakers,Phoenix Suns
822,822,857838,2022-12-23,106,4,False,2022,112,11,7,Dallas Mavericks,Dallas Mavericks,Houston Rockets
823,823,857829,2022-12-21,106,4,False,2022,113,20,28,Toronto Raptors,Toronto Raptors,New York Knicks
824,824,857846,2022-12-23,130,4,False,2022,134,14,4,Charlotte Hornets,Charlotte Hornets,Los Angeles Lakers
825,825,857851,2022-12-25,124,4,False,2022,115,7,14,Los Angeles Lakers,Los Angeles Lakers,Dallas Mavericks
826,826,857858,2022-12-26,113,4,False,2022,110,16,18,Minnesota Timberwolves,Minnesota Timberwolves,Miami Heat
827,827,857863,2022-12-27,113,4,False,2022,124,28,13,LA Clippers,LA Clippers,Toronto Raptors
828,828,857912,2023-01-02,135,4,False,2022,106,25,9,Detroit Pistons,Detroit Pistons,Portland Trail Blazers
829,829,857940,2023-01-06,96,4,False,2022,104,24,16,Miami Heat,Miami Heat,Phoenix Suns
830,830,857922,2023-01-04,119,4,False,2022,122,10,9,Detroit Pistons,Detroit Pistons,Golden State Warriors
831,831,857961,2023-01-09,107,4,False,2022,99,2,5,Chicago Bulls,Chicago Bulls,Boston Celtics
832,832,857958,2023-01-08,108,4,False,2022,112,13,1,Atlanta Hawks,Atlanta Hawks,LA Clippers
833,833,857969,2023-01-10,113,4,False,2022,125,10,24,Phoenix Suns,Phoenix Suns,Golden State Warriors
834,834,857978,2023-01-11,119,4,False,2022,113,20,12,Indiana Pacers,Indiana Pacers,New York Knicks
835,835,857984,2023-01-12,98,4,False,2022,109,3,2,Boston Celtics,Boston Celtics,Brooklyn Nets
836,836,857993,2023-01-13,112,4,False,2022,108,29,22,Orlando Magic,Orlando Magic,Utah Jazz
837,837,858007,2023-01-15,112,4,False,2022,113,14,23,Philadelphia 76ers,Philadelphia 76ers,Los Angeles Lakers
838,838,858015,2023-01-16,136,4,False,2022,106,15,24,Phoenix Suns,Phoenix Suns,Memphis Grizzlies
839,839,858030,2023-01-18,122,4,False,2022,118,8,18,Minnesota Timberwolves,Minnesota Timberwolves,Denver Nuggets
840,840,858155,2023-02-04,153,4,False,2022,121,21,11,Houston Rockets,Houston Rockets,Oklahoma City Thunder
841,841,858157,2023-02-05,103,4,False,2022,106,15,28,Toronto Raptors,Toronto Raptors,Memphis Grizzlies
842,842,858167,2023-02-06,128,4,False,2022,104,5,27,San Antonio Spurs,San Antonio Spurs,Chicago Bulls
843,843,858174,2023-02-07,130,4,False,2022,133,14,21,Oklahoma City Thunder,Oklahoma City Thunder,Los Angeles Lakers
844,844,858187,2023-02-09,115,4,False,2022,104,22,8,Denver Nuggets,Denver Nuggets,Orlando Magic
845,845,858207,2023-02-11,125,4,False,2022,106,1,27,San Antonio Spurs,San Antonio Spurs,Atlanta Hawks
846,846,858218,2023-02-13,91,4,False,2022,100,5,22,Orlando Magic,Orlando Magic,Chicago Bulls
847,847,858233,2023-02-15,117,4,False,2022,111,15,29,Utah Jazz,Utah Jazz,Memphis Grizzlies
848,848,858244,2023-02-23,115,4,False,2022,110,28,19,New Orleans Pelicans,New Orleans Pelicans,Toronto Raptors
849,849,858254,2023-02-24,113,4,False,2022,121,18,4,Charlotte Hornets,Charlotte Hornets,Minnesota Timberwolves
850,850,858263,2023-02-25,112,4,False,2022,94,15,8,Denver Nuggets,Denver Nuggets,Memphis Grizzlies
851,851,858269,2023-02-26,102,4,False,2022,82,5,30,Washington Wizards,Washington Wizards,Chicago Bulls
852,852,858273,2023-02-27,109,4,False,2022,94,20,2,Boston Celtics,Boston Celtics,New York Knicks
853,853,858285,2023-02-28,104,4,False,2022,98,28,5,Chicago Bulls,Chicago Bulls,Toronto Raptors
854,854,858293,2023-03-01,99,4,False,2022,113,11,15,Memphis Grizzlies,Memphis Grizzlies,Houston Rockets
855,855,858297,2023-03-02,110,4,False,2022,99,27,12,Indiana Pacers,Indiana Pacers,San Antonio Spurs
856,856,858307,2023-03-03,105,4,False,2022,115,2,3,Brooklyn Nets,Brooklyn Nets,Boston Celtics
857,857,858312,2023-03-04,134,4,False,2022,138,26,18,Minnesota Timberwolves,Minnesota Timberwolves,Sacramento Kings
858,858,858323,2023-03-05,119,4,False,2022,122,22,25,Portland Trail Blazers,Portland Trail Blazers,Orlando Magic
859,859,858336,2023-03-07,120,4,False,2022,116,7,29,Utah Jazz,Utah Jazz,Dallas Mavericks
860,860,858344,2023-03-08,132,4,False,2022,101,24,21,Oklahoma City Thunder,Oklahoma City Thunder,Phoenix Suns
861,861,857465,2022-11-02,114,5,False,2022,113,6,2,Boston Celtics,Boston Celtics,Cleveland Cavaliers
862,862,857445,2022-10-30,121,4,False,2022,108,6,20,New York Knicks,New York Knicks,Cleveland Cavaliers
863,863,857438,2022-10-29,123,4,False,2022,115,17,1,Atlanta Hawks,Atlanta Hawks,Milwaukee Bucks
864,864,857480,2022-11-04,106,4,False,2022,113,27,13,LA Clippers,LA Clippers,San Antonio Spurs
865,865,857455,2022-10-31,139,4,False,2022,109,28,1,Atlanta Hawks,Atlanta Hawks,Toronto Raptors
866,866,857512,2022-11-07,119,4,False,2022,117,13,6,Cleveland Cavaliers,Cleveland Cavaliers,LA Clippers
867,867,857609,2022-11-21,128,4,False,2022,83,19,10,Golden State Warriors,Golden State Warriors,New Orleans Pelicans
868,868,857506,2022-11-07,106,4,False,2022,109,15,2,Boston Celtics,Boston Celtics,Memphis Grizzlies
869,869,857517,2022-11-09,119,4,False,2022,122,12,8,Denver Nuggets,Denver Nuggets,Indiana Pacers
870,870,857574,2022-11-16,130,4,False,2022,119,24,10,Golden State Warriors,Golden State Warriors,Phoenix Suns
871,871,857587,2022-11-18,91,4,False,2022,99,11,12,Indiana Pacers,Indiana Pacers,Houston Rockets
872,872,857600,2022-11-20,120,4,False,2022,127,11,10,Golden State Warriors,Golden State Warriors,Houston Rockets
873,873,857632,2022-11-25,128,4,False,2022,122,11,1,Atlanta Hawks,Atlanta Hawks,Houston Rockets
874,874,857621,2022-11-23,113,4,False,2022,105,16,30,Washington Wizards,Washington Wizards,Miami Heat
875,875,857651,2022-11-27,124,4,False,2022,115,17,7,Dallas Mavericks,Dallas Mavericks,Milwaukee Bucks
876,876,857657,2022-11-28,109,4,False,2022,102,3,22,Orlando Magic,Orlando Magic,Brooklyn Nets
877,877,857675,2022-11-30,120,4,False,2022,100,8,11,Houston Rockets,Houston Rockets,Denver Nuggets
878,878,857748,2022-12-10,124,4,False,2022,118,25,18,Minnesota Timberwolves,Minnesota Timberwolves,Portland Trail Blazers
879,879,857688,2022-12-02,117,4,False,2022,109,15,23,Philadelphia 76ers,Philadelphia 76ers,Memphis Grizzlies
880,880,858059,2023-01-22,112,4,False,2022,110,24,15,Memphis Grizzlies,Memphis Grizzlies,Phoenix Suns
881,881,858052,2023-01-21,118,4,False,2022,122,1,4,Charlotte Hornets,Charlotte Hornets,Atlanta Hawks
882,882,858065,2023-01-23,111,4,False,2022,100,5,1,Atlanta Hawks,Atlanta Hawks,Chicago Bulls
883,883,858088,2023-01-26,95,4,False,2022,99,24,7,Dallas Mavericks,Dallas Mavericks,Phoenix Suns
884,884,858082,2023-01-25,102,4,False,2022,111,19,18,Minnesota Timberwolves,Minnesota Timberwolves,New Orleans Pelicans
885,885,858091,2023-01-27,112,4,False,2022,100,21,6,Cleveland Cavaliers,Cleveland Cavaliers,Oklahoma City Thunder
886,886,858104,2023-01-28,109,4,False,2022,128,22,5,Chicago Bulls,Chicago Bulls,Orlando Magic
887,887,858108,2023-01-29,135,4,False,2022,110,17,19,New Orleans Pelicans,New Orleans Pelicans,Milwaukee Bucks
888,888,858135,2023-02-02,114,4,False,2022,98,5,4,Charlotte Hornets,Charlotte Hornets,Chicago Bulls
889,889,858117,2023-01-30,111,5,False,2022,118,18,26,Sacramento Kings,Sacramento Kings,Minnesota Timberwolves
890,890,858122,2023-01-31,124,4,False,2022,115,17,4,Charlotte Hornets,Charlotte Hornets,Milwaukee Bucks
891,891,858127,2023-02-01,112,4,False,2022,122,15,25,Portland Trail Blazers,Portland Trail Blazers,Memphis Grizzlies
892,892,858146,2023-02-03,116,4,False,2022,124,30,25,Portland Trail Blazers,Portland Trail Blazers,Washington Wizards
893,893,857695,2022-12-03,128,4,False,2022,135,18,21,Oklahoma City Thunder,Oklahoma City Thunder,Minnesota Timberwolves
894,894,857704,2022-12-04,92,4,False,2022,81,20,6,Cleveland Cavaliers,Cleveland Cavaliers,New York Knicks
895,895,857712,2022-12-05,114,4,False,2022,121,1,21,Oklahoma City Thunder,Oklahoma City Thunder,Atlanta Hawks
896,896,857714,2022-12-06,96,4,False,2022,116,16,9,Detroit Pistons,Detroit Pistons,Miami Heat
897,897,857722,2022-12-07,122,4,False,2022,116,3,4,Charlotte Hornets,Charlotte Hornets,Brooklyn Nets
898,898,857786,2022-12-16,109,4,False,2022,117,2,22,Orlando Magic,Orlando Magic,Boston Celtics
899,899,857754,2022-12-11,112,4,False,2022,99,20,26,Sacramento Kings,Sacramento Kings,New York Knicks
900,900,857759,2022-12-12,112,4,False,2022,111,27,6,Cleveland Cavaliers,Cleveland Cavaliers,San Antonio Spurs
901,901,857766,2022-12-13,111,4,False,2022,97,11,24,Phoenix Suns,Phoenix Suns,Houston Rockets
902,902,857771,2022-12-14,125,4,False,2022,119,12,10,Golden State Warriors,Golden State Warriors,Indiana Pacers
903,903,857781,2022-12-15,95,4,False,2022,111,13,24,Phoenix Suns,Phoenix Suns,LA Clippers
904,904,857802,2022-12-18,110,4,False,2022,126,28,10,Golden State Warriors,Golden State Warriors,Toronto Raptors
905,905,857798,2022-12-17,115,4,False,2022,109,21,15,Memphis Grizzlies,Memphis Grizzlies,Oklahoma City Thunder
906,906,857819,2022-12-20,110,4,False,2022,113,24,30,Washington Wizards,Washington Wizards,Phoenix Suns
907,907,857813,2022-12-19,116,4,False,2022,106,18,7,Dallas Mavericks,Dallas Mavericks,Minnesota Timberwolves
908,908,857875,2022-12-28,107,4,False,2022,108,1,3,Brooklyn Nets,Brooklyn Nets,Atlanta Hawks
909,909,857827,2022-12-21,112,4,False,2022,117,2,12,Indiana Pacers,Indiana Pacers,Boston Celtics
910,910,857841,2022-12-23,118,4,False,2022,100,3,17,Milwaukee Bucks,Milwaukee Bucks,Brooklyn Nets
911,911,857868,2022-12-27,110,4,False,2022,105,10,4,Charlotte Hornets,Charlotte Hornets,Golden State Warriors
912,912,857888,2022-12-30,113,4,False,2022,104,28,24,Phoenix Suns,Phoenix Suns,Toronto Raptors
913,913,857882,2022-12-29,122,4,False,2022,115,27,20,New York Knicks,New York Knicks,San Antonio Spurs
914,914,857903,2023-01-01,123,4,False,2022,111,8,2,Boston Celtics,Boston Celtics,Denver Nuggets
915,915,857899,2022-12-31,116,4,False,2022,101,15,19,New Orleans Pelicans,New Orleans Pelicans,Memphis Grizzlies
916,916,857909,2023-01-02,102,4,False,2022,83,20,24,Phoenix Suns,Phoenix Suns,New York Knicks
917,917,857939,2023-01-06,102,4,False,2022,108,19,3,Brooklyn Nets,Brooklyn Nets,New Orleans Pelicans
918,918,857970,2023-01-10,116,4,False,2022,114,29,6,Cleveland Cavaliers,Cleveland Cavaliers,Utah Jazz
919,919,857956,2023-01-08,120,4,False,2022,109,21,7,Dallas Mavericks,Dallas Mavericks,Oklahoma City Thunder
920,920,857963,2023-01-09,112,4,False,2022,132,30,19,New Orleans Pelicans,New Orleans Pelicans,Washington Wizards
921,921,857985,2023-01-12,108,4,False,2022,102,16,17,Milwaukee Bucks,Milwaukee Bucks,Miami Heat
922,922,857979,2023-01-11,105,4,False,2022,114,1,17,Milwaukee Bucks,Milwaukee Bucks,Atlanta Hawks
923,923,857992,2023-01-13,113,4,False,2022,144,27,10,Golden State Warriors,Golden State Warriors,San Antonio Spurs
924,924,858001,2023-01-14,110,4,False,2022,102,18,6,Cleveland Cavaliers,Cleveland Cavaliers,Minnesota Timberwolves
925,925,858016,2023-01-16,125,4,False,2022,126,18,29,Utah Jazz,Utah Jazz,Minnesota Timberwolves
926,926,858008,2023-01-15,102,4,False,2022,112,3,21,Oklahoma City Thunder,Oklahoma City Thunder,Brooklyn Nets
927,927,858022,2023-01-17,122,4,False,2022,113,8,25,Portland Trail Blazers,Portland Trail Blazers,Denver Nuggets
928,928,858028,2023-01-18,117,4,False,2022,122,11,4,Charlotte Hornets,Charlotte Hornets,Houston Rockets
929,929,858213,2023-02-13,117,4,False,2022,109,6,27,San Antonio Spurs,San Antonio Spurs,Cleveland Cavaliers
930,930,858225,2023-02-14,120,4,False,2022,109,24,26,Sacramento Kings,Sacramento Kings,Phoenix Suns
931,931,858239,2023-02-16,106,4,False,2022,114,18,30,Washington Wizards,Washington Wizards,Minnesota Timberwolves
932,932,858246,2023-02-23,138,5,False,2022,142,12,2,Boston Celtics,Boston Celtics,Indiana Pacers
933,933,858249,2023-02-24,136,4,False,2022,119,1,6,Cleveland Cavaliers,Cleveland Cavaliers,Atlanta Hawks
934,934,858259,2023-02-25,108,4,False,2022,103,4,16,Miami Heat,Miami Heat,Charlotte Hornets
935,935,858272,2023-02-26,115,4,False,2022,124,21,26,Sacramento Kings,Sacramento Kings,Oklahoma City Thunder
936,936,858275,2023-02-27,99,4,False,2022,101,23,16,Miami Heat,Miami Heat,Philadelphia 76ers
937,937,858282,2023-02-28,104,4,False,2022,118,3,17,Milwaukee Bucks,Milwaukee Bucks,Brooklyn Nets
938,938,858294,2023-03-01,115,4,False,2022,117,9,5,Chicago Bulls,Chicago Bulls,Detroit Pistons
939,939,858299,2023-03-02,133,4,False,2022,126,7,23,Philadelphia 76ers,Philadelphia 76ers,Dallas Mavericks
940,940,858303,2023-03-03,129,4,False,2022,111,1,25,Portland Trail Blazers,Portland Trail Blazers,Atlanta Hawks
941,941,858315,2023-03-04,114,4,False,2022,90,6,9,Detroit Pistons,Detroit Pistons,Cleveland Cavaliers
942,942,858320,2023-03-05,122,4,False,2022,125,5,12,Indiana Pacers,Indiana Pacers,Chicago Bulls
943,943,858330,2023-03-06,143,4,False,2022,147,12,23,Philadelphia 76ers,Philadelphia 76ers,Indiana Pacers
944,944,858337,2023-03-07,123,4,False,2022,134,22,17,Milwaukee Bucks,Milwaukee Bucks,Orlando Magic
945,945,858343,2023-03-08,115,4,False,2022,93,2,25,Portland Trail Blazers,Portland Trail Blazers,Boston Celtics
946,946,858351,2023-03-09,118,4,False,2022,113,17,3,Brooklyn Nets,Brooklyn Nets,Milwaukee Bucks
947,947,858356,2023-03-10,120,4,False,2022,119,23,25,Portland Trail Blazers,Portland Trail Blazers,Philadelphia 76ers
948,948,858364,2023-03-11,111,4,False,2022,119,4,29,Utah Jazz,Utah Jazz,Charlotte Hornets
949,949,858372,2023-03-12,108,4,False,2022,114,4,6,Cleveland Cavaliers,Cleveland Cavaliers,Charlotte Hornets
950,950,858377,2023-03-13,115,4,False,2022,136,1,18,Minnesota Timberwolves,Minnesota Timberwolves,Atlanta Hawks
951,951,858394,2023-03-15,138,4,False,2022,119,16,15,Memphis Grizzlies,Memphis Grizzlies,Miami Heat
952,952,858400,2023-03-16,96,4,False,2022,101,3,26,Sacramento Kings,Sacramento Kings,Brooklyn Nets
953,953,858413,2023-03-18,108,4,False,2022,113,13,22,Orlando Magic,Orlando Magic,LA Clippers
954,954,858422,2023-03-19,124,4,False,2022,120,21,24,Phoenix Suns,Phoenix Suns,Oklahoma City Thunder
955,955,858426,2023-03-20,105,6,False,2022,109,23,5,Chicago Bulls,Chicago Bulls,Philadelphia 76ers
956,956,858436,2023-03-21,100,4,False,2022,101,13,21,Oklahoma City Thunder,Oklahoma City Thunder,LA Clippers
957,957,858440,2023-03-22,127,4,False,2022,120,16,20,New York Knicks,New York Knicks,Miami Heat
958,958,858450,2023-03-23,114,4,False,2022,116,3,6,Cleveland Cavaliers,Cleveland Cavaliers,Brooklyn Nets
959,959,858459,2023-03-24,136,4,False,2022,124,30,27,San Antonio Spurs,San Antonio Spurs,Washington Wizards
